,transID,result
49,ENST00000513694.1,0.5328300001926255
50,ENST00000476405.1,0.9505250005656853
51,ENST00000417557.1,0.3206450005195802
52,ENST00000629014.1,0.6471649998734939
53,ENST00000626388.1,0.6471649998734939
54,ENST00000627161.1,0.6471649998734939
55,ENST00000591896.4,0.6471649998734939
56,ENST00000587899.2,0.6471649998734939
57,ENST00000440512.2,0.6471649998734939
58,ENST00000630476.1,0.6471649998734939
59,ENST00000449741.1,0.6471649998734939
60,ENST00000499418.2,0.3122499993722886
61,ENST00000519861.1,0.2998550000938121
62,ENST00000530778.1,0.2998550000938121
63,ENST00000499227.5,0.8687449993856717
64,ENST00000519358.4,0.6121099989191862
65,ENST00000518553.1,0.8687449993856717
66,ENST00000518152.1,0.8687449993856717
67,ENST00000519167.1,0.8687449993856717
68,ENST00000614539.1,0.5695650009263773
69,ENST00000434839.1,0.5381100019731093
70,ENST00000421322.1,0.5381100019731093
71,ENST00000417942.4,0.5317900020699017
72,ENST00000416330.1,0.5381100019731093
73,ENST00000429829.4,0.729460000465624
74,ENST00000433732.1,0.32341000106127465
75,ENST00000602587.4,0.729460000465624
76,ENST00000445814.1,0.4362550000939518
77,ENST00000602863.1,0.729460000465624
78,ENST00000602495.1,0.729460000465624
79,ENST00000608028.1,0.6044100000336766
80,ENST00000422723.4,1.0
81,ENST00000429095.4,1.0
82,ENST00000429664.4,1.0
83,ENST00000452840.4,1.0
84,ENST00000455219.6,1.0
85,ENST00000449448.5,1.0
86,ENST00000427421.4,1.0
87,ENST00000422793.1,0.9999849998950958
88,ENST00000482609.1,0.9726749996776926
89,ENST00000519104.4,0.9999700000882149
90,ENST00000520554.4,0.6372600005706772
91,ENST00000436876.5,0.6372600005706772
92,ENST00000449620.5,0.6372600005706772
93,ENST00000521888.4,0.2931900011701509
94,ENST00000520891.4,0.5601049999968382
95,ENST00000522844.1,0.5601049999968382
96,ENST00000421891.2,0.9335949993657414
97,ENST00000519629.1,0.10933499911800026
98,ENST00000523087.1,0.9999700000882149
99,ENST00000519270.1,0.9999500003457069
100,ENST00000520034.4,0.9797250005602837
101,ENST00000431399.2,0.9472950010374188
102,ENST00000451415.4,0.6340450012171641
103,ENST00000606947.1,0.7725500002154149
104,ENST00000518470.4,0.9958350002765656
105,ENST00000522697.1,0.9958350002765656
106,ENST00000517965.1,0.9958350002765656
107,ENST00000607797.4,1.0
108,ENST00000606233.4,1.0
109,ENST00000606165.4,0.9981400001049042
110,ENST00000606188.1,0.9997350001335144
111,ENST00000606739.4,1.0
112,ENST00000607195.1,0.9981400001049042
113,ENST00000510254.4,1.0
114,ENST00000607112.1,0.9981400001049042
115,ENST00000607831.4,1.0
116,ENST00000606696.4,1.0
117,ENST00000504474.4,1.0
118,ENST00000503134.4,1.0
119,ENST00000507963.4,1.0
120,ENST00000513055.1,1.0
121,ENST00000453008.2,0.46410500071942806
122,ENST00000606164.1,0.29006999972043557
123,ENST00000567141.1,0.8565350006992231
124,ENST00000554530.4,0.7380800000292947
125,ENST00000556030.1,0.4061049995897338
126,ENST00000555281.1,0.7380800000292947
127,ENST00000570269.1,1.0
128,ENST00000501718.2,0.527884999960661
129,ENST00000526448.1,0.9994900000095367
130,ENST00000531994.1,0.11864999955170788
131,ENST00000505731.4,0.7167050008650403
132,ENST00000507999.4,0.7167050008650403
133,ENST00000515194.4,0.7167050008650403
134,ENST00000512712.2,0.7167050008650403
135,ENST00000503709.1,0.977925001680851
136,ENST00000507702.1,0.7167050008650403
137,ENST00000512802.1,0.7167050008650403
138,ENST00000621982.3,0.9809749987721443
139,ENST00000620023.3,0.9809749987721443
140,ENST00000594050.4,0.9809749987721443
141,ENST00000610408.3,0.9809749987721443
142,ENST00000618277.3,0.9809749987721443
143,ENST00000616719.3,0.9809749987721443
144,ENST00000620051.3,0.6021799998421921
145,ENST00000607984.4,0.6021799998421921
146,ENST00000612970.3,0.6021799998421921
147,ENST00000431244.1,0.5335349981766194
148,ENST00000596026.4,0.6021799998421921
149,ENST00000600957.4,0.6021799998421921
150,ENST00000616716.3,0.6021799998421921
151,ENST00000604397.4,0.6021799998421921
152,ENST00000620272.3,0.6021799998421921
153,ENST00000609751.2,0.6021799998421921
154,ENST00000430893.1,0.6021799998421921
155,ENST00000501356.4,0.31064000021026006
156,ENST00000534864.4,0.9998899999260903
157,ENST00000545216.1,0.15676000047067645
158,ENST00000534891.4,0.9998899999260903
159,ENST00000536683.4,0.7287949986272725
160,ENST00000543150.1,0.7287949986272725
161,ENST00000540692.1,0.7287949986272725
162,ENST00000543573.1,0.7287949986272725
163,ENST00000526556.1,0.6249050008342601
164,ENST00000451317.2,0.9988049998879432
165,ENST00000530000.1,0.33420000039972364
166,ENST00000356672.3,0.9132400005427189
167,ENST00000444467.2,0.9132400005427189
168,ENST00000593846.1,0.8609100015775766
169,ENST00000610219.1,0.84726499968383
170,ENST00000397381.4,0.36850000113248826
171,ENST00000589333.2,0.14275500022340565
172,ENST00000600160.2,0.11228000007395167
173,ENST00000565390.2,0.3057550000521587
174,ENST00000500358.5,0.9803250010311604
175,ENST00000499178.2,0.448500000461936
176,ENST00000506160.1,0.6555700007040286
177,ENST00000506454.1,0.6555700007040286
178,ENST00000509295.4,0.44014999974519015
179,ENST00000510764.1,0.1614349994249642
180,ENST00000509939.1,0.3484999988850905
181,ENST00000505668.1,0.2502050004992634
182,ENST00000607363.1,0.06921499988005962
183,ENST00000424518.4,0.9991250005364418
184,ENST00000455246.4,0.9991250005364418
185,ENST00000425595.4,0.8546049997635419
186,ENST00000453875.4,0.8546049997635419
187,ENST00000439545.1,0.8678800002619391
188,ENST00000480237.1,0.9963999998569488
189,ENST00000470091.1,0.9963999998569488
190,ENST00000489452.1,0.5327999998629093
191,ENST00000477702.1,0.025939999728580007
192,ENST00000591956.1,0.2977400006080279
193,ENST00000586846.1,0.05066000013903249
194,ENST00000587743.1,0.26673000076552855
195,ENST00000586942.4,0.2977400006080279
196,ENST00000493536.4,0.4069099999795435
197,ENST00000448136.4,0.4069099999795435
198,ENST00000590435.4,0.4069099999795435
199,ENST00000587838.1,0.4069099999795435
200,ENST00000609089.1,0.9962200009822846
201,ENST00000565493.1,0.940820000320673
202,ENST00000510095.4,0.8108050000201911
203,ENST00000508998.4,0.8108050000201911
204,ENST00000515286.4,0.8108050000201911
205,ENST00000509244.1,0.8108050000201911
206,ENST00000510639.1,0.6049450008873828
207,ENST00000514452.1,0.6049450008873828
208,ENST00000511100.4,1.0
209,ENST00000514794.4,1.0
210,ENST00000512585.4,1.0
211,ENST00000513704.4,1.0
212,ENST00000514011.4,1.0
213,ENST00000509179.4,1.0
214,ENST00000514092.4,1.0
215,ENST00000511876.4,0.9993649998307228
216,ENST00000508718.4,1.0
217,ENST00000514158.4,1.0
218,ENST00000506665.1,1.0
219,ENST00000508521.1,0.9999000000953674
220,ENST00000514571.1,0.9999900001287461
221,ENST00000508742.1,0.9998099997639656
222,ENST00000430853.4,0.99795500010252
223,ENST00000424161.4,0.99795500010252
224,ENST00000419253.1,0.99795500010252
225,ENST00000454741.4,0.99795500010252
226,ENST00000453632.4,0.99795500010252
227,ENST00000436996.1,0.12045500075153541
228,ENST00000454996.4,0.99795500010252
229,ENST00000428818.4,0.4710100017115474
230,ENST00000435348.4,0.99795500010252
231,ENST00000434221.4,0.99795500010252
232,ENST00000437713.4,0.4710100017115474
233,ENST00000428858.1,0.12045500075153541
234,ENST00000417381.4,0.12045500075153541
235,ENST00000430525.4,0.99795500010252
236,ENST00000452612.4,0.99795500010252
237,ENST00000425112.1,0.99795500010252
238,ENST00000417497.4,0.99795500010252
239,ENST00000428584.4,0.9121600001928164
240,ENST00000540665.4,0.9008599999634316
241,ENST00000433317.1,0.9121600001928164
242,ENST00000426594.1,0.8921450001961785
243,ENST00000484859.1,0.26876500160433353
244,ENST00000490997.4,0.08744500032800716
245,ENST00000466557.5,0.6621950004750397
246,ENST00000491962.1,0.601394999276381
247,ENST00000415675.3,0.9988749998807908
248,ENST00000609696.1,0.9007450006826548
249,ENST00000560750.1,0.9976750004291535
250,ENST00000313807.4,0.39403500107757283
251,ENST00000559356.1,0.06678500003064983
252,ENST00000558323.1,0.023695000037550925
253,ENST00000560049.1,0.06678500003064983
254,ENST00000391437.2,0.18668000043369828
255,ENST00000564762.1,0.5568549995211651
256,ENST00000547717.1,1.0
257,ENST00000413591.1,0.40923000041162594
258,ENST00000432770.1,0.16251999997068198
259,ENST00000427796.4,0.8427550007519312
260,ENST00000447961.1,0.14009000024641863
261,ENST00000562952.1,0.6995500016212464
262,ENST00000584090.4,0.9259749994403683
263,ENST00000412816.6,0.9922300001978874
264,ENST00000577867.4,0.666959999203682
265,ENST00000584492.4,0.666959999203682
266,ENST00000578835.4,0.666959999203682
267,ENST00000581430.4,0.9922300001978874
268,ENST00000582862.4,0.666959999203682
269,ENST00000577403.4,0.666959999203682
270,ENST00000581212.1,0.666959999203682
271,ENST00000582570.1,0.8842000002018175
272,ENST00000580336.1,0.8240700007689884
273,ENST00000568384.1,0.1555850003717933
274,ENST00000616796.3,0.9901150001585484
275,ENST00000429408.4,0.9901150001585484
276,ENST00000426835.4,0.9901150001585484
277,ENST00000446159.4,0.9127750002359971
278,ENST00000612949.3,0.8239600000309292
279,ENST00000616192.3,0.8239600000309292
280,ENST00000618186.3,0.8239600000309292
281,ENST00000629211.1,0.8239600000309292
282,ENST00000613892.3,0.8239600000309292
283,ENST00000619135.3,0.8239600000309292
284,ENST00000414797.4,0.7934249993477716
285,ENST00000422093.4,0.4406500009977026
286,ENST00000451809.4,0.4406500009977026
287,ENST00000448195.4,0.7934249993477716
288,ENST00000424477.4,0.4406500009977026
289,ENST00000612203.3,0.4406500009977026
290,ENST00000435749.4,0.4406500009977026
291,ENST00000613867.3,0.4406500009977026
292,ENST00000617955.3,0.4406500009977026
293,ENST00000618603.1,0.4406500009977026
294,ENST00000614953.3,0.4406500009977026
295,ENST00000448636.4,0.09999999935913366
296,ENST00000621901.1,0.09999999935913366
297,ENST00000611793.1,0.022595000232686287
298,ENST00000452320.3,0.23427499972749502
299,ENST00000442765.1,0.04834499956283253
300,ENST00000435295.1,0.69207000029739
301,ENST00000498917.2,0.9996000003814697
302,ENST00000506606.1,0.9996000003814697
303,ENST00000500538.5,0.9996000003814697
304,ENST00000514109.1,0.9996000003814697
305,ENST00000502758.1,0.8695849994220771
306,ENST00000499180.2,0.6225199997000164
307,ENST00000511571.1,0.6225199997000164
308,ENST00000419296.1,0.7835100005747517
309,ENST00000336905.3,0.6578900015668477
310,ENST00000397841.4,0.10011999945854769
311,ENST00000615847.2,0.018440000138361938
312,ENST00000330551.3,0.10011999945854769
313,ENST00000414750.1,0.9998199999332428
314,ENST00000424170.4,1.0
315,ENST00000435411.4,1.0
316,ENST00000428474.4,1.0
317,ENST00000424655.1,1.0
318,ENST00000501897.1,0.3362349988520145
319,ENST00000562848.1,0.8336150003707735
320,ENST00000457033.4,0.4667500003479654
321,ENST00000454897.5,0.4667500003479654
322,ENST00000420594.4,0.4667500003479654
323,ENST00000415502.1,0.4667500003479654
324,ENST00000609737.1,0.22561999906029087
325,ENST00000421538.1,0.22561999906029087
326,ENST00000444890.1,0.2750350005790824
327,ENST00000562082.1,0.9985099998116493
328,ENST00000565823.1,0.2048999998025829
329,ENST00000606522.1,0.09675999978964683
330,ENST00000606652.1,0.04785999972955324
331,ENST00000597346.1,0.9459150010067969
332,ENST00000556430.1,0.312169999894104
333,ENST00000522865.4,0.43063500015006867
334,ENST00000518964.4,0.43063500015006867
335,ENST00000517869.1,0.43063500015006867
336,ENST00000500989.2,0.3421999990817858
337,ENST00000577066.2,0.6582550000282936
338,ENST00000573167.2,0.6582550000282936
339,ENST00000613153.1,0.2507950001745485
340,ENST00000432230.6,1.0
341,ENST00000540684.4,0.9628400012850762
342,ENST00000544499.1,0.9628400012850762
343,ENST00000546117.1,0.9628400012850762
344,ENST00000542248.4,0.9001750014087884
345,ENST00000545508.1,0.3473200000147335
346,ENST00000536517.1,0.9001750014087884
347,ENST00000514473.2,0.9918900007754564
348,ENST00000545498.4,0.15396499941765796
349,ENST00000541008.4,0.8627350009576185
350,ENST00000545670.4,0.8627350009576185
351,ENST00000535351.1,0.8627350009576185
352,ENST00000537850.1,0.8175500021252082
353,ENST00000556777.1,0.8956499989144504
354,ENST00000565297.1,0.09969999953522347
355,ENST00000437232.4,0.7090700008143904
356,ENST00000605833.1,0.9949800005555153
357,ENST00000554558.4,0.9987550005316734
358,ENST00000412224.5,0.7973650002497016
359,ENST00000335142.5,0.3797349999367725
360,ENST00000535211.1,0.3797349999367725
361,ENST00000525952.1,0.06696500017889775
362,ENST00000534593.1,0.51682499986724
363,ENST00000526091.1,0.51682499986724
364,ENST00000559298.4,0.9999900001287461
365,ENST00000561232.4,0.9999900001287461
366,ENST00000558025.1,0.9959650003910064
367,ENST00000559285.1,0.9999300000071526
368,ENST00000559702.1,0.07891000041970983
369,ENST00000569932.1,0.35430000023334285
370,ENST00000565617.1,0.22309000059380196
371,ENST00000505133.4,0.9999750000238419
372,ENST00000509834.5,0.9999750000238419
373,ENST00000511497.4,0.9999750000238419
374,ENST00000504984.1,0.9999750000238419
375,ENST00000513851.1,0.11442499946453609
376,ENST00000529783.1,0.039279999806312846
377,ENST00000423477.2,0.0723399998556124
378,ENST00000533563.1,0.0723399998556124
379,ENST00000520348.4,0.37371999988157767
380,ENST00000520944.4,0.37371999988157767
381,ENST00000521399.4,0.37371999988157767
382,ENST00000520619.1,0.37371999988157767
383,ENST00000521127.1,0.37371999988157767
384,ENST00000563434.1,0.25663499982096255
385,ENST00000568421.1,0.1210450005880557
386,ENST00000563249.1,0.25663499982096255
387,ENST00000421157.1,0.9750399996875785
388,ENST00000504531.2,0.9143150007369695
389,ENST00000522183.1,0.9716400007152697
390,ENST00000521147.1,0.9143150007369695
391,ENST00000523313.1,0.9716400007152697
392,ENST00000562897.1,0.04592499981052242
393,ENST00000624443.2,0.909730000779964
394,ENST00000318186.5,0.909730000779964
395,ENST00000451762.3,0.909730000779964
396,ENST00000511954.4,0.7299299993366003
397,ENST00000524714.1,0.7299299993366003
398,ENST00000525473.1,0.70568500071764
399,ENST00000508969.2,0.46215499950165395
400,ENST00000411553.2,0.6506900000572204
401,ENST00000602918.1,0.7775700008083368
402,ENST00000543072.1,0.7775700008083368
403,ENST00000457079.1,0.940275000333786
404,ENST00000542933.4,0.9992050004005432
405,ENST00000429892.4,0.9997400000691414
406,ENST00000537157.4,0.565005000482779
407,ENST00000428029.5,0.9992050004005432
408,ENST00000541694.4,0.9994450002908707
409,ENST00000543167.4,0.9961300006508828
410,ENST00000535643.4,0.9994450002908707
411,ENST00000543334.4,0.9961300006508828
412,ENST00000535614.4,0.565005000482779
413,ENST00000536662.4,0.9994450002908707
414,ENST00000545885.4,0.9992050004005432
415,ENST00000538335.1,0.9997400000691414
416,ENST00000628359.1,0.9247400017734617
417,ENST00000581621.1,0.9247400017734617
418,ENST00000314957.3,0.10946500009042211
419,ENST00000499871.2,0.10946500009042211
420,ENST00000503152.1,0.5633999992068857
421,ENST00000608023.4,0.9993300005793572
422,ENST00000487977.1,0.9003599999070866
423,ENST00000538790.1,0.6649499998113606
424,ENST00000540968.1,0.05633999992918689
425,ENST00000423999.2,0.2712050007050857
426,ENST00000535337.1,0.6649499998113606
427,ENST00000609220.1,0.9784500008821487
428,ENST00000609902.4,0.9784500008821487
429,ENST00000439362.4,0.9990700000524521
430,ENST00000605570.1,0.014885000041685999
431,ENST00000371162.4,0.18634500063548332
432,ENST00000431385.4,0.9990700000524521
433,ENST00000443467.4,0.9990700000524521
434,ENST00000451884.4,0.9784500008821487
435,ENST00000432818.4,0.9990700000524521
436,ENST00000444301.4,0.9990700000524521
437,ENST00000453478.1,0.9990700000524521
438,ENST00000409569.2,0.9990700000524521
439,ENST00000419736.4,0.9990700000524521
440,ENST00000308604.5,0.9990700000524521
441,ENST00000603827.1,0.8337749998347135
442,ENST00000603310.4,0.9990700000524521
443,ENST00000604981.4,0.9990700000524521
444,ENST00000442293.4,0.9990700000524521
445,ENST00000441075.1,0.9990700000524521
446,ENST00000439494.1,0.8356450018822216
447,ENST00000521467.4,0.9969200003147125
448,ENST00000522519.4,0.9969200003147125
449,ENST00000524152.4,0.9969200003147125
450,ENST00000457356.7,0.9969200003147125
451,ENST00000519751.4,0.9969200003147125
452,ENST00000518916.4,0.9969200003147125
453,ENST00000518700.3,0.14041999993263743
454,ENST00000519068.2,0.989329999749898
455,ENST00000523133.1,0.989329999749898
456,ENST00000512290.2,0.7914150000421796
457,ENST00000566446.1,0.4081450002611382
458,ENST00000609909.1,0.6007600000302773
459,ENST00000538665.4,0.6702700019133044
460,ENST00000541715.4,0.6702700019133044
461,ENST00000536914.1,0.9952250015735626
462,ENST00000534988.1,0.6016149995831074
463,ENST00000539963.1,0.6016149995831074
464,ENST00000562834.1,0.23535000057949218
465,ENST00000565686.1,0.9787150003761053
466,ENST00000623240.1,0.19427000023424626
467,ENST00000569596.1,0.2583200003800448
468,ENST00000436078.4,0.9894799998111558
469,ENST00000434309.1,0.9894799998111558
470,ENST00000447643.1,0.922065001130104
471,ENST00000604430.1,0.9201850002940045
472,ENST00000435921.5,0.6780000014620601
473,ENST00000541775.4,0.5444150001031812
474,ENST00000536679.4,0.41293499975115994
475,ENST00000382215.3,0.41293499975115994
476,ENST00000535078.1,0.09681500002450776
477,ENST00000556354.4,0.9999350002408027
478,ENST00000556613.1,0.9894250003434718
479,ENST00000553985.1,0.9999350002408027
480,ENST00000557568.1,0.9868600002862513
481,ENST00000554403.1,0.9994150000810623
482,ENST00000500682.1,0.6763150002446491
483,ENST00000560351.2,0.9336100006982452
484,ENST00000560068.1,0.9336100006982452
485,ENST00000560461.1,0.9336100006982452
486,ENST00000442007.1,0.6318849992752075
487,ENST00000441363.1,0.9925949995219707
488,ENST00000421315.1,0.9925949995219707
489,ENST00000619092.1,0.09837999976472929
490,ENST00000427391.1,0.8531849989295006
491,ENST00000436413.4,0.9999200001358985
492,ENST00000508266.1,0.9999200001358985
493,ENST00000512637.4,0.9999200001358985
494,ENST00000507799.1,0.9999200001358985
495,ENST00000506314.1,0.9999200001358985
496,ENST00000508286.1,0.9999200001358985
497,ENST00000512129.1,0.9996949997544289
498,ENST00000623163.2,0.5081050007417798
499,ENST00000623901.2,0.5081050007417798
500,ENST00000589187.4,0.5081050007417798
501,ENST00000622963.2,0.4275550002121599
502,ENST00000623650.2,0.4275550002121599
503,ENST00000624128.1,0.4275550002121599
504,ENST00000587692.4,0.4275550002121599
505,ENST00000369605.7,0.4275550002121599
506,ENST00000427501.4,0.4275550002121599
507,ENST00000435947.4,0.4275550002121599
508,ENST00000624295.2,0.4275550002121599
509,ENST00000625175.2,0.4275550002121599
510,ENST00000623910.2,0.4275550002121599
511,ENST00000428833.4,0.4275550002121599
512,ENST00000453754.4,0.4275550002121599
513,ENST00000420199.4,0.4275550002121599
514,ENST00000414002.4,0.4275550002121599
515,ENST00000623267.2,0.4275550002121599
516,ENST00000623001.2,0.4275550002121599
517,ENST00000431043.1,0.4275550002121599
518,ENST00000433843.1,0.34971499989624133
519,ENST00000425170.1,0.34971499989624133
520,ENST00000330490.3,0.011484999995445833
521,ENST00000354333.5,0.04997999985818751
522,ENST00000465978.1,0.7982650003879098
523,ENST00000433656.2,0.9910549997910857
524,ENST00000412446.4,0.9910549997910857
525,ENST00000429781.1,0.9910549997910857
526,ENST00000427259.1,0.30950500015111176
527,ENST00000448465.1,0.30950500015111176
528,ENST00000321517.3,0.30950500015111176
529,ENST00000620266.1,0.1911599999119062
530,ENST00000497961.1,0.7306100006465567
531,ENST00000500215.3,0.9804799998179078
532,ENST00000468603.5,0.9584650007128949
533,ENST00000584351.4,0.9584650007128949
534,ENST00000583719.4,0.9584650007128949
535,ENST00000580467.4,0.9584650007128949
536,ENST00000585267.4,0.9584650007128949
537,ENST00000580576.4,0.9584650007128949
538,ENST00000428597.4,0.9584650007128949
539,ENST00000582301.4,0.9584650007128949
540,ENST00000584816.4,0.9584650007128949
541,ENST00000584020.4,0.9584650007128949
542,ENST00000577551.4,0.9584650007128949
543,ENST00000584637.4,0.9584650007128949
544,ENST00000581051.4,0.9584650007128949
545,ENST00000582072.4,0.9584650007128949
546,ENST00000455933.5,0.9584650007128949
547,ENST00000421632.1,0.9247750013787299
548,ENST00000422420.1,0.5433700008317828
549,ENST00000499346.5,0.9779400001466274
550,ENST00000514409.4,0.9779400001466274
551,ENST00000501652.4,0.9779400001466274
552,ENST00000501173.5,0.9779400001466274
553,ENST00000514573.4,0.9779400001466274
554,ENST00000508353.4,0.9779400001466274
555,ENST00000606855.1,0.6116400006593904
556,ENST00000512185.1,0.1287699993222486
557,ENST00000501702.5,0.9779400001466274
558,ENST00000508878.4,0.9779400001466274
559,ENST00000606251.1,0.6405200002359925
560,ENST00000423536.4,0.47605499906348997
561,ENST00000436764.4,0.49179500065743925
562,ENST00000449469.4,0.47605499906348997
563,ENST00000414142.4,0.49179500065743925
564,ENST00000417578.4,0.49179500065743925
565,ENST00000413755.4,0.49179500065743925
566,ENST00000456953.4,0.49179500065743925
567,ENST00000424235.1,0.49179500065743925
568,ENST00000566372.1,0.20836499959928914
569,ENST00000433152.7,0.8790050006669481
570,ENST00000601979.4,0.39176999885588887
571,ENST00000599409.4,0.39176999885588887
572,ENST00000620859.3,0.39176999885588887
573,ENST00000608678.4,0.39176999885588887
574,ENST00000593568.1,0.39176999885588887
575,ENST00000595269.4,0.9434900020435453
576,ENST00000598092.2,0.7436350004503037
577,ENST00000618687.3,0.8790050006669481
578,ENST00000601389.4,0.6488299999805167
579,ENST00000598902.4,0.6488299999805167
580,ENST00000595737.4,0.6488299999805167
581,ENST00000601926.4,0.7436350004503037
582,ENST00000601888.2,0.7436350004503037
583,ENST00000629716.1,0.9434900020435453
584,ENST00000626101.1,0.9434900020435453
585,ENST00000626907.1,0.9434900020435453
586,ENST00000596743.1,0.010250000006635673
587,ENST00000594054.4,0.8790050006669481
588,ENST00000600848.1,0.9434900020435453
589,ENST00000471662.1,0.035030000146362
590,ENST00000404327.3,0.2103449998953147
591,ENST00000404891.1,0.2103449998953147
592,ENST00000538012.2,0.006054999901680276
593,ENST00000506172.2,0.11984499961894471
594,ENST00000420350.1,0.2529749991651624
595,ENST00000563278.1,0.6929349983407883
596,ENST00000416928.5,0.9775450011715293
597,ENST00000417086.4,0.9308300020266325
598,ENST00000547207.1,0.6202550006430829
599,ENST00000436126.4,0.9308300020266325
600,ENST00000447538.5,0.5151599999994505
601,ENST00000549329.4,0.5151599999994505
602,ENST00000546798.4,0.5151599999994505
603,ENST00000413969.4,0.9308300020266325
604,ENST00000552156.4,0.4239900001685601
605,ENST00000456876.1,0.4239900001685601
606,ENST00000425005.4,0.9308300020266325
607,ENST00000452365.1,0.9308300020266325
608,ENST00000527128.4,0.7337849998474121
609,ENST00000375204.2,0.7905049992538988
610,ENST00000531894.4,0.9568300003744662
611,ENST00000530079.4,0.9568300003744662
612,ENST00000525331.4,0.5593599996669218
613,ENST00000526478.4,0.5147149999602698
614,ENST00000529089.1,0.9568300003744662
615,ENST00000561788.1,0.3432499998895219
616,ENST00000520562.1,0.22019999959447886
617,ENST00000507248.1,0.9999600002169609
618,ENST00000506795.1,0.9999600002169609
619,ENST00000509984.1,0.9999600002169609
620,ENST00000510212.1,0.9999600002169609
621,ENST00000567780.1,0.9840999997779727
622,ENST00000509870.1,0.6027799995942041
623,ENST00000513165.1,0.6027799995942041
624,ENST00000514702.1,0.9550400005094707
625,ENST00000587534.1,0.6292700007167877
626,ENST00000393507.2,0.6292700007167877
627,ENST00000412298.4,0.6595549976825714
628,ENST00000448729.5,0.6595549976825714
629,ENST00000432070.2,0.6595549976825714
630,ENST00000562811.1,0.1511299998679897
631,ENST00000457921.4,0.7144000004191184
632,ENST00000449573.4,0.8867750010453165
633,ENST00000435968.4,0.9978050002455712
634,ENST00000415499.4,0.9978050002455712
635,ENST00000437191.4,0.9978050002455712
636,ENST00000424516.1,0.8125350009649992
637,ENST00000418442.1,0.8691900001588511
638,ENST00000428100.1,0.6051800016104244
639,ENST00000500733.5,0.9374550003139303
640,ENST00000500817.2,0.9268100007390604
641,ENST00000514291.1,0.891294999839738
642,ENST00000568686.1,0.0863350000535138
643,ENST00000609200.1,0.1994500010489719
644,ENST00000453677.1,0.9490400007087737
645,ENST00000437621.5,0.837490001230035
646,ENST00000457484.5,0.837490001230035
647,ENST00000437964.4,0.3788450004928745
648,ENST00000533935.4,0.3788450004928745
649,ENST00000532358.4,0.3788450004928745
650,ENST00000612019.1,0.3788450004928745
651,ENST00000524978.2,0.30447999942756726
652,ENST00000450977.2,0.8874300010735169
653,ENST00000446000.1,0.7783750003331806
654,ENST00000376593.2,0.8603600004920736
655,ENST00000418615.1,0.134935000212281
656,ENST00000499732.2,0.8231700014614034
657,ENST00000501122.2,0.8231700014614034
658,ENST00000601801.2,0.4094850001129089
659,ENST00000612303.1,0.8231700014614034
660,ENST00000616315.1,0.05080000032146927
661,ENST00000552367.1,0.9584250006033108
662,ENST00000517733.1,0.6687150019209366
663,ENST00000521128.1,0.12792000015033408
664,ENST00000518902.1,0.6687150019209366
665,ENST00000438002.1,0.24587499996297993
666,ENST00000619677.1,0.03183999978122301
667,ENST00000451828.1,0.24587499996297993
668,ENST00000453554.1,0.24587499996297993
669,ENST00000457856.1,0.021730000106617808
670,ENST00000330148.5,0.7170400006661657
671,ENST00000602608.1,0.05396000011533033
672,ENST00000523195.4,0.7170400006661657
673,ENST00000613235.1,0.028499999955529348
674,ENST00000413332.4,0.16916499985964037
675,ENST00000442673.1,0.5967400004289811
676,ENST00000439488.1,0.5967400004289811
